iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
30,0.001371983278944504,0.1533044320257271,0.9650735294117647,36.96906328201294,False,0,0,31,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-43-26,1676335406,1706.1819336414337,79876,ML-RefVm-847530,10.0.0.13,1150.0659930706024,0,31,0.012654304504394531
31,0.0007486414380015477,0.1560831319759874,0.9659926470588235,36.573920249938965,False,0,0,32,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-44-03,1676335443,1742.7558538913727,79876,ML-RefVm-847530,10.0.0.13,1186.6399133205414,0,32,0.012654304504394531
32,0.0006175607171220084,0.1544843239381033,0.9659926470588235,36.521517753601074,False,0,0,33,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-44-39,1676335479,1779.2773716449738,79876,ML-RefVm-847530,10.0.0.13,1223.1614310741425,0,33,0.012654304504394531
33,0.0005759241398396518,0.15129641322966883,0.9659926470588235,37.06551957130432,False,0,0,34,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-45-16,1676335516,1816.342891216278,79876,ML-RefVm-847530,10.0.0.13,1260.2269506454468,0,34,0.012654304504394531
34,0.0004988404341252046,0.15648748265469775,0.9678308823529411,37.34924554824829,False,0,0,35,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-45-54,1676335554,1853.6921367645264,79876,ML-RefVm-847530,10.0.0.13,1297.576196193695,0,35,0.012654304504394531
35,0.00045356308007338903,0.15965351991026716,0.9659926470588235,36.76457452774048,False,0,0,36,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-46-30,1676335590,1890.4567112922668,79876,ML-RefVm-847530,10.0.0.13,1334.3407707214355,0,36,0.012654304504394531
36,0.0004220403789076954,0.15806853398680687,0.9659926470588235,36.74663853645325,False,0,0,37,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-47-07,1676335627,1927.20334982872,79876,ML-RefVm-847530,10.0.0.13,1371.0874092578888,0,37,0.012654304504394531
37,0.0003878529658358471,0.15563054864897446,0.9669117647058824,36.81238889694214,False,0,0,38,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-47-44,1676335664,1964.0157387256622,79876,ML-RefVm-847530,10.0.0.13,1407.899798154831,0,38,0.012654304504394531
38,0.00036709838119956356,0.15815798127475908,0.9664522058823529,37.10923194885254,False,0,0,39,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-48-21,1676335701,2001.1249706745148,79876,ML-RefVm-847530,10.0.0.13,1445.0090301036835,0,39,0.012654304504394531
39,0.0003613591868676903,0.158109703402528,0.9664522058823529,38.70975995063782,False,0,0,40,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-49-00,1676335740,2039.8347306251526,79876,ML-RefVm-847530,10.0.0.13,1483.7187900543213,0,40,0.012654304504394531
40,0.0003265628001113952,0.15832783720072577,0.9664522058823529,39.243544816970825,False,0,0,41,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-49-39,1676335779,2079.0782754421234,79876,ML-RefVm-847530,10.0.0.13,1522.9623348712921,0,41,0.012654304504394531
